image,scheme,scaling_w,attack,message,predicted,bit_accuracy,message_success,psnr_watermarked,psnr_attacked,mask_pixels,used_fallback
000000517687.png,single_center_50pct,1.5000,jpeg_q30,00110001101000110111100001101011,01110001101000110111100001101011,0.968750,0,14.0366,16.6060,35897,0
000000517687.png,single_center_50pct,1.5000,jpeg_q20,00110001101000110111100001101011,01110001101000110111100001101011,0.968750,0,14.0366,16.7422,37213,0
000000517687.png,single_center_50pct,1.5000,resize_0.25_jpeg_q50,00110001101000110111100001101011,01110000001000110111100001000011,0.843750,0,14.0366,16.0570,36595,0
000000517687.png,five_region_spatial,1.5000,none,00110001101000110111100001101011,00110001101000110111100001101011,1.000000,1,14.2507,14.2507,33673,0
000000517687.png,five_region_spatial,1.5000,remove_center_40,00110001101000110111100001101011,00110001101000110111100001101011,1.000000,1,14.2507,16.1009,21942,0
000000517687.png,five_region_spatial,1.5000,black_center_40,00110001101000110111100001101011,00110001101000110111100001101011,1.000000,1,14.2507,10.3286,29389,0
000000517687.png,five_region_spatial,1.5000,crop_top_left_50,00110001101000110111100001101011,00100000000000000011000011000000,0.593750,0,14.2507,8.3719,31981,0
000000517687.png,five_region_spatial,1.5000,crop_bottom_right_50,00110001101000110111100001101011,00001100000000000011000011000001,0.531250,0,14.2507,8.9646,32129,0
000000517687.png,five_region_spatial,1.5000,crop_center_50,00110001101000110111100001101011,00101100000000000010000011000000,0.500000,0,14.2507,8.7506,28415,0
000000517687.png,five_region_spatial,1.5000,jpeg_q30,00110001101000110111100001101011,01110001101000110111100001101011,0.968750,0,14.2507,16.6522,36916,0
000000517687.png,five_region_spatial,1.5000,jpeg_q20,00110001101000110111100001101011,01110001101000110111100001101011,0.968750,0,14.2507,16.7459,36521,0
000000517687.png,five_region_spatial,1.5000,resize_0.25_jpeg_q50,00110001101000110111100001101011,01110001101000110111100001001011,0.937500,0,14.2507,16.0252,35990,0
000000523957.png,single_center_50pct,1.5000,none,00110001101000110111100001101011,00110001101000110111100001101011,1.000000,1,13.8597,13.8597,34693,0
000000523957.png,single_center_50pct,1.5000,remove_center_40,00110001101000110111100001101011,00110001101000110111100001101011,1.000000,1,13.8597,20.5910,8604,0
000000523957.png,single_center_50pct,1.5000,black_center_40,00110001101000110111100001101011,00110001101000110111100001101011,1.000000,1,13.8597,7.3154,34696,0
000000523957.png,single_center_50pct,1.5000,crop_top_left_50,00110001101000110111100001101011,00100000100000000010000011100001,0.656250,0,13.8597,9.6227,33022,0
000000523957.png,single_center_50pct,1.5000,crop_bottom_right_50,00110001101000110111100001101011,00000000000000000000000001000000,0.531250,0,13.8597,8.2559,27740,0
000000523957.png,single_center_50pct,1.5000,crop_center_50,00110001101000110111100001101011,00101100100100010010101111001001,0.562500,0,13.8597,8.5921,65536,0
000000523957.png,single_center_50pct,1.5000,jpeg_q30,00110001101000110111100001101011,01110001101000110111100001101011,0.968750,0,13.8597,16.6524,36601,0
000000523957.png,single_center_50pct,1.5000,jpeg_q20,00110001101000110111100001101011,01110001101000100111100001101011,0.937500,0,13.8597,16.9689,36917,0
000000523957.png,single_center_50pct,1.5000,resize_0.25_jpeg_q50,00110001101000110111100001101011,11110001101000110111100001101011,0.937500,0,13.8597,17.9594,36402,0
000000523957.png,five_region_spatial,1.5000,none,00110001101000110111100001101011,00110001101000110111100001101011,1.000000,1,13.8846,13.8846,33868,0
000000523957.png,five_region_spatial,1.5000,remove_center_40,00110001101000110111100001101011,00110001101000110111100001101011,1.000000,1,13.8846,15.5930,22052,0
000000523957.png,five_region_spatial,1.5000,black_center_40,00110001101000110111100001101011,00110001101000110111100001101011,1.000000,1,13.8846,6.8950,28798,0
000000523957.png,five_region_spatial,1.5000,crop_top_left_50,00110001101000110111100001101011,00100000000000000011001011000001,0.593750,0,13.8846,9.5763,32394,0
000000523957.png,five_region_spatial,1.5000,crop_bottom_right_50,00110001101000110111100001101011,00000000000000000000000010000000,0.468750,0,13.8846,7.9884,32518,0
000000523957.png,five_region_spatial,1.5000,crop_center_50,00110001101000110111100001101011,00100000000000000011000010000000,0.562500,0,13.8846,9.5736,29834,0
000000523957.png,five_region_spatial,1.5000,jpeg_q30,00110001101000110111100001101011,01110001101000110111100001101011,0.968750,0,13.8846,16.6101,36829,0
000000523957.png,five_region_spatial,1.5000,jpeg_q20,00110001101000110111100001101011,01110001101000100111100001101011,0.937500,0,13.8846,16.8524,35318,0
000000523957.png,five_region_spatial,1.5000,resize_0.25_jpeg_q50,00110001101000110111100001101011,01110001101000110111100001101011,0.968750,0,13.8846,17.9251,36387,0
000000533145.png,single_center_50pct,1.5000,none,00110001101000110111100001101011,00110001101000110111100001101011,1.000000,1,14.0578,14.0578,34712,0
000000533145.png,single_center_50pct,1.5000,remove_center_40,00110001101000110111100001101011,00110001101000110111100001101011,1.000000,1,14.0578,21.1075,10817,0
000000533145.png,single_center_50pct,1.5000,black_center_40,00110001101000110111100001101011,00110001101000110111100001101011,1.000000,1,14.0578,13.9807,36218,0
000000533145.png,single_center_50pct,1.5000,crop_top_left_50,00110001101000110111100001101011,00100100001010100000011100001001,0.500000,0,14.0578,11.5634,528,0
000000533145.png,single_center_50pct,1.5000,crop_bottom_right_50,00110001101000110111100001101011,00100000000000000000000001000000,0.562500,0,14.0578,7.4502,4705,0
000000533145.png,single_center_50pct,1.5000,crop_center_50,00110001101000110111100001101011,00101100000100010010101111101001,0.562500,0,14.0578,9.6839,65536,0
000000533145.png,single_center_50pct,1.5000,jpeg_q30,00110001101000110111100001101011,01110001101000110111100001101011,0.968750,0,14.0578,17.0433,36547,0
000000533145.png,single_center_50pct,1.5000,jpeg_q20,00110001101000110111100001101011,11110001101000110111100001101011,0.937500,0,14.0578,17.3524,37112,0
000000533145.png,single_center_50pct,1.5000,resize_0.25_jpeg_q50,00110001101000110111100001101011,11110001101000110111100001101011,0.937500,0,14.0578,18.9165,36178,0
000000533145.png,five_region_spatial,1.5000,none,00110001101000110111100001101011,00110001101000110111100001101011,1.000000,1,14.4123,14.4123,34097,0
000000533145.png,five_region_spatial,1.5000,remove_center_40,00110001101000110111100001101011,00110001101000110111100001101011,1.000000,1,14.4123,16.3996,22926,0
000000533145.png,five_region_spatial,1.5000,black_center_40,00110001101000110111100001101011,00110001101000110111100001101011,1.000000,1,14.4123,12.5845,25307,0
000000533145.png,five_region_spatial,1.5000,crop_top_left_50,00110001101000110111100001101011,10010111100100000010001000110111,0.500000,0,14.4123,11.8926,4933,0
000000533145.png,five_region_spatial,1.5000,crop_bottom_right_50,00110001101000110111100001101011,00000000000000000000000000000000,0.000000,0,14.4123,8.4596,0,1
000000533145.png,five_region_spatial,1.5000,crop_center_50,00110001101000110111100001101011,00010001000100000011011000110100,0.500000,0,14.4123,11.3374,3852,0
000000533145.png,five_region_spatial,1.5000,jpeg_q30,00110001101000110111100001101011,01110001101000110111100001101011,0.968750,0,14.4123,17.1028,36636,0
000000533145.png,five_region_spatial,1.5000,jpeg_q20,00110001101000110111100001101011,01110001101000110111100001101011,0.968750,0,14.4123,17.4306,35188,0
000000533145.png,five_region_spatial,1.5000,resize_0.25_jpeg_q50,00110001101000110111100001101011,01110001101000110111100001101011,0.968750,0,14.4123,18.7153,35927,0
000000562243.png,single_center_50pct,1.5000,none,00110001101000110111100001101011,00110001101000110111100001101011,1.000000,1,13.9077,13.9077,34527,0
000000562243.png,single_center_50pct,1.5000,remove_center_40,00110001101000110111100001101011,00110001101000110111100001101010,0.968750,0,13.9077,20.7981,8577,0
000000562243.png,single_center_50pct,1.5000,black_center_40,00110001101000110111100001101011,00110001101000110111100001101010,0.968750,0,13.9077,13.9550,34698,0
000000562243.png,single_center_50pct,1.5000,crop_top_left_50,00110001101000110111100001101011,00100000000000000010000011000000,0.562500,0,13.9077,13.5963,29195,0
000000562243.png,single_center_50pct,1.5000,crop_bottom_right_50,00110001101000110111100001101011,00000000000000000010000011000000,0.531250,0,13.9077,11.6764,32287,0
000000562243.png,single_center_50pct,1.5000,crop_center_50,00110001101000110111100001101011,00101100000100010010101111101011,0.593750,0,13.9077,10.5265,65536,0
000000562243.png,single_center_50pct,1.5000,jpeg_q30,00110001101000110111100001101011,01110001101000110111100001101011,0.968750,0,13.9077,16.9664,36531,0
000000562243.png,single_center_50pct,1.5000,jpeg_q20,00110001101000110111100001101011,01110001101000110111100001101011,0.968750,0,13.9077,17.2917,36707,0
000000562243.png,single_center_50pct,1.5000,resize_0.25_jpeg_q50,00110001101000110111100001101011,01110100001000100111100001100011,0.812500,0,13.9077,18.8598,35952,0
000000562243.png,five_region_spatial,1.5000,none,00110001101000110111100001101011,00110001101000110111100001101011,1.000000,1,14.2054,14.2054,33592,0
000000562243.png,five_region_spatial,1.5000,remove_center_40,00110001101000110111100001101011,00110001101000110111100001101011,1.000000,1,14.2054,16.0785,21823,0
000000562243.png,five_region_spatial,1.5000,black_center_40,00110001101000110111100001101011,00110001101000110111100001101011,1.000000,1,14.2054,12.4739,24491,0
000000562243.png,five_region_spatial,1.5000,crop_top_left_50,00110001101000110111100001101011,00100100000000000011000011000001,0.593750,0,14.2054,13.2596,32401,0
000000562243.png,five_region_spatial,1.5000,crop_bottom_right_50,00110001101000110111100001101011,00100100000000000011000001000000,0.593750,0,14.2054,11.8721,31365,0
000000562243.png,five_region_spatial,1.5000,crop_center_50,00110001101000110111100001101011,00101100000000000010000011000000,0.500000,0,14.2054,12.7593,29696,0
000000562243.png,five_region_spatial,1.5000,jpeg_q30,00110001101000110111100001101011,01110001101000100111100001101011,0.937500,0,14.2054,17.1193,35562,0
000000562243.png,five_region_spatial,1.5000,jpeg_q20,00110001101000110111100001101011,01110001101000100111100001101011,0.937500,0,14.2054,17.4019,34919,0
000000562243.png,five_region_spatial,1.5000,resize_0.25_jpeg_q50,00110001101000110111100001101011,01110001101000100111100001001010,0.875000,0,14.2054,19.0223,34686,0
000000563470.png,single_center_50pct,1.5000,none,00110001101000110111100001101011,00110001101000110111100001101011,1.000000,1,13.3894,13.3894,34400,0
000000563470.png,single_center_50pct,1.5000,remove_center_40,00110001101000110111100001101011,00110001101000110111100001101011,1.000000,1,13.3894,20.0841,8899,0
000000563470.png,single_center_50pct,1.5000,black_center_40,00110001101000110111100001101011,00110001101000110111100001101011,1.000000,1,13.3894,12.1932,34481,0
000000563470.png,single_center_50pct,1.5000,crop_top_left_50,00110001101000110111100001101011,00101100000100010010101111000001,0.500000,0,13.3894,9.4310,33480,0
000000563470.png,single_center_50pct,1.5000,crop_bottom_right_50,00110001101000110111100001101011,00000000000000000010000011000000,0.531250,0,13.3894,10.2034,33370,0
000000563470.png,single_center_50pct,1.5000,crop_center_50,00110001101000110111100001101011,00101100000100010010101111001001,0.531250,0,13.3894,8.8667,65536,0
000000563470.png,single_center_50pct,1.5000,jpeg_q30,00110001101000110111100001101011,00110001101000110111100001101011,1.000000,1,13.3894,16.1284,36005,0
000000563470.png,single_center_50pct,1.5000,jpeg_q20,00110001101000110111100001101011,01110001101000100111100001101011,0.937500,0,13.3894,16.2711,36547,0
000000563470.png,single_center_50pct,1.5000,resize_0.25_jpeg_q50,00110001101000110111100001101011,01110100001000100111100001100011,0.812500,0,13.3894,17.2296,36123,0
000000563470.png,five_region_spatial,1.5000,none,00110001101000110111100001101011,00110001101000110111100001101011,1.000000,1,13.4296,13.4296,33696,0
000000563470.png,five_region_spatial,1.5000,remove_center_40,00110001101000110111100001101011,00110001101000110111100001101011,1.000000,1,13.4296,15.1980,22061,0
000000563470.png,five_region_spatial,1.5000,black_center_40,00110001101000110111100001101011,00110001101000110111100001101011,1.000000,1,13.4296,10.9283,33859,0
000000563470.png,five_region_spatial,1.5000,crop_top_left_50,00110001101000110111100001101011,00101100100000010011001111101001,0.625000,0,13.4296,9.2872,32756,0
000000563470.png,five_region_spatial,1.5000,crop_bottom_right_50,00110001101000110111100001101011,00000000000000000000000001000000,0.531250,0,13.4296,10.2447,32572,0
000000563470.png,five_region_spatial,1.5000,crop_center_50,00110001101000110111100001101011,00101100100000000010000011000000,0.531250,0,13.4296,10.0863,30818,0
000000563470.png,five_region_spatial,1.5000,jpeg_q30,00110001101000110111100001101011,01110001101000110111100001101011,0.968750,0,13.4296,16.0731,36874,0
000000563470.png,five_region_spatial,1.5000,jpeg_q20,00110001101000110111100001101011,01110001101000100111100001101011,0.937500,0,13.4296,16.2189,36041,0
000000563470.png,five_region_spatial,1.5000,resize_0.25_jpeg_q50,00110001101000110111100001101011,01110001101000110111110001001011,0.906250,0,13.4296,17.1772,37249,0
000000573258.png,single_center_50pct,1.5000,none,00110001101000110111100001101011,00110001101000110111100001101011,1.000000,1,14.1516,14.1516,34705,0
000000573258.png,single_center_50pct,1.5000,remove_center_40,00110001101000110111100001101011,00110001101000110111100001101011,1.000000,1,14.1516,20.8675,8680,0
000000573258.png,single_center_50pct,1.5000,black_center_40,00110001101000110111100001101011,00110001101000110111100001101011,1.000000,1,14.1516,6.5265,34597,0
000000573258.png,single_center_50pct,1.5000,crop_top_left_50,00110001101000110111100001101011,00100100100000010010101011000000,0.593750,0,14.1516,7.5499,33120,0
000000573258.png,single_center_50pct,1.5000,crop_bottom_right_50,00110001101000110111100001101011,00100100000000010010001011000000,0.531250,0,14.1516,8.9482,33403,0
000000573258.png,single_center_50pct,1.5000,crop_center_50,00110001101000110111100001101011,00101110100100010010101111100001,0.531250,0,14.1516,7.8821,65536,0
000000573258.png,single_center_50pct,1.5000,jpeg_q30,00110001101000110111100001101011,01110001101000110111100001101011,0.968750,0,14.1516,17.0914,36677,0
000000573258.png,single_center_50pct,1.5000,jpeg_q20,00110001101000110111100001101011,11110001101000100111100001101011,0.906250,0,14.1516,17.3639,36830,0
000000573258.png,single_center_50pct,1.5000,resize_0.25_jpeg_q50,00110001101000110111100001101011,11110100001000110111100001100011,0.812500,0,14.1516,18.6114,37303,0
000000573258.png,five_region_spatial,1.5000,none,00110001101000110111100001101011,00110001101000110111100001101011,1.000000,1,14.0514,14.0514,34315,0
