image,scheme,scaling_w,attack,candidate,box,message,predicted,bit_accuracy,confidence,mask_pixels,used_fallback
000000263299.png,five_region_spatial,2.5000,crop_center_50,bbox_1,"71,30,232,146,0.5,4072",11110110010100000011110000110001,00000000000000000000000000000000,0.000000,0.000000,0,1
000000263299.png,five_region_spatial,2.5000,crop_center_50,bbox_2,"102,104,156,141,0.5,577",11110110010100000011110000110001,00000000000000000000000000000000,0.000000,0.000000,0,1
000000263299.png,five_region_spatial,2.5000,crop_center_50,bbox_3,"122,190,200,212,0.5,505",11110110010100000011110000110001,00000100000010000010000000000000,0.562500,0.020429,626,0
000000263299.png,five_region_spatial,2.5000,jpeg_q20,global,full,11110110010100000011110000110001,11110110010100000011110000110001,1.000000,0.972841,36028,0
000000263299.png,five_region_spatial,2.5000,jpeg_q20,bbox_0,"0,0,256,256,0.5,36028",11110110010100000011110000110001,11110110010100000011110000110001,1.000000,0.972468,35921,0
000000263299.png,five_region_spatial,2.5000,jpeg_q20,bbox_1,"0,0,256,256,0.5,29308",11110110010100000011110000110001,11110110010100000011110000110001,1.000000,0.972468,35921,0
000000263299.png,five_region_spatial,2.5000,jpeg_q20,bbox_2,"151,0,256,108,0.5,6672",11110110010100000011110000110001,00000000000000000000000000000000,0.000000,0.000000,0,1
000000263299.png,five_region_spatial,2.5000,resize_0.25_jpeg_q50,global,full,11110110010100000011110000110001,11110110010100000011110000110010,0.937500,0.866318,38231,0
000000263299.png,five_region_spatial,2.5000,resize_0.25_jpeg_q50,bbox_0,"0,0,256,256,0.5,38231",11110110010100000011110000110001,11110110010100000011110000110010,0.937500,0.865496,38298,0
000000263299.png,five_region_spatial,2.5000,resize_0.25_jpeg_q50,bbox_1,"0,0,256,256,0.5,38231",11110110010100000011110000110001,11110110010100000011110000110010,0.937500,0.865496,38298,0
000000319617.png,single_center_50pct,2.5000,crop_top_left_50,global,full,11110110010100000011110000110001,00000000000000000000000000000000,0.531250,0.033443,1640,0
000000319617.png,single_center_50pct,2.5000,crop_top_left_50,bbox_0,"94,91,255,247,0.5,1640",11110110010100000011110000110001,00000000000000000000000000000000,0.000000,0.000000,0,1
000000319617.png,single_center_50pct,2.5000,crop_top_left_50,bbox_1,"169,185,240,228,0.5,631",11110110010100000011110000110001,00000010000000001010000010000000,0.531250,0.012095,296,0
000000319617.png,single_center_50pct,2.5000,crop_top_left_50,bbox_2,"152,148,217,203,0.5,598",11110110010100000011110000110001,00000100110000111100011010000010,0.375000,0.317203,54492,0
000000319617.png,single_center_50pct,2.5000,crop_top_left_50,bbox_3,"163,123,193,146,0.5,218",11110110010100000011110000110001,00000000000000000000000000000000,0.000000,0.000000,0,1
000000319617.png,single_center_50pct,2.5000,crop_bottom_right_50,global,full,11110110010100000011110000110001,00000000000000000000000000000000,0.531250,0.067262,3498,0
000000319617.png,single_center_50pct,2.5000,crop_bottom_right_50,bbox_0,"0,0,216,214,0.5,3498",11110110010100000011110000110001,00000000000000000000000000000000,0.531250,0.012591,805,0
000000319617.png,single_center_50pct,2.5000,crop_bottom_right_50,bbox_1,"106,65,172,179,0.5,1549",11110110010100000011110000110001,00000000000000000000000000000000,0.531250,0.002176,72,0
000000319617.png,single_center_50pct,2.5000,crop_bottom_right_50,bbox_2,"56,67,136,128,0.5,1021",11110110010100000011110000110001,00000010001000100100010010000010,0.437500,0.160433,3492,0
000000319617.png,single_center_50pct,2.5000,crop_bottom_right_50,bbox_3,"75,16,135,60,0.5,617",11110110010100000011110000110001,00000000000000000000000000000000,0.000000,0.000000,0,1
000000319617.png,single_center_50pct,2.5000,crop_center_50,global,full,11110110010100000011110000110001,00000000010000000000000000010000,0.593750,0.141823,51277,0
000000319617.png,single_center_50pct,2.5000,crop_center_50,bbox_0,"0,0,256,256,0.5,51277",11110110010100000011110000110001,00000000010000000000000000010000,0.593750,0.141888,51475,0
000000319617.png,single_center_50pct,2.5000,crop_center_50,bbox_1,"0,0,256,256,0.5,51022",11110110010100000011110000110001,00000000010000000000000000010000,0.593750,0.141888,51475,0
000000319617.png,single_center_50pct,2.5000,crop_center_50,bbox_2,"236,235,256,256,0.5,255",11110110010100000011110000110001,00000000000000000000000000000000,0.000000,0.000000,0,1
000000319617.png,single_center_50pct,2.5000,jpeg_q20,global,full,11110110010100000011110000110001,11110110010100000011110000110001,1.000000,0.948166,36553,0
000000319617.png,single_center_50pct,2.5000,jpeg_q20,bbox_0,"0,0,256,256,0.5,36553",11110110010100000011110000110001,11110110010100000011110000110001,1.000000,0.948208,36550,0
000000319617.png,single_center_50pct,2.5000,jpeg_q20,bbox_1,"0,0,256,256,0.5,36553",11110110010100000011110000110001,11110110010100000011110000110001,1.000000,0.948208,36550,0
000000319617.png,single_center_50pct,2.5000,resize_0.25_jpeg_q50,global,full,11110110010100000011110000110001,11110110000100000011110000110010,0.906250,0.789296,36792,0
000000319617.png,single_center_50pct,2.5000,resize_0.25_jpeg_q50,bbox_0,"0,0,256,256,0.5,36792",11110110010100000011110000110001,11110110000100000011110000110010,0.906250,0.789114,36815,0
000000319617.png,single_center_50pct,2.5000,resize_0.25_jpeg_q50,bbox_1,"0,0,256,256,0.5,36734",11110110010100000011110000110001,11110110000100000011110000110010,0.906250,0.789114,36815,0
000000319617.png,five_region_spatial,2.5000,crop_top_left_50,global,full,11110110010100000011110000110001,00000000000000000000000000000000,0.000000,0.000000,2,1
000000319617.png,five_region_spatial,2.5000,crop_top_left_50,bbox_0,"0,0,248,256,0.35,9672",11110110010100000011110000110001,00000000000000000000000000000000,0.531250,0.004000,276,0
000000319617.png,five_region_spatial,2.5000,crop_top_left_50,bbox_1,"0,0,193,176,0.35,9120",11110110010100000011110000110001,00000000000000000000000000000000,0.531250,0.000365,37,0
000000319617.png,five_region_spatial,2.5000,crop_top_left_50,bbox_2,"54,148,140,161,0.35,365",11110110010100000011110000110001,00000000000000000000000000000000,0.000000,0.000000,0,1
000000319617.png,five_region_spatial,2.5000,crop_bottom_right_50,global,full,11110110010100000011110000110001,00000000000000000000000000000000,0.531250,0.062962,8812,0
000000319617.png,five_region_spatial,2.5000,crop_bottom_right_50,bbox_0,"0,0,256,256,0.5,8812",11110110010100000011110000110001,00000000000000000000000000000000,0.531250,0.062741,3221,0
000000319617.png,five_region_spatial,2.5000,crop_bottom_right_50,bbox_1,"60,57,256,256,0.5,8230",11110110010100000011110000110001,00000000000000000000000000000000,0.000000,0.000000,0,1
000000319617.png,five_region_spatial,2.5000,crop_bottom_right_50,bbox_2,"42,9,68,44,0.5,229",11110110010100000011110000110001,00000000000000000000000000000000,0.000000,0.000000,0,1
000000319617.png,five_region_spatial,2.5000,crop_center_50,global,full,11110110010100000011110000110001,00000000000000000000000000000000,0.531250,0.052042,2533,0
000000319617.png,five_region_spatial,2.5000,crop_center_50,bbox_0,"35,44,240,238,0.5,2533",11110110010100000011110000110001,00000000000000000000000000000000,0.531250,0.037600,2603,0
000000319617.png,five_region_spatial,2.5000,crop_center_50,bbox_1,"156,108,216,186,0.5,1246",11110110010100000011110000110001,00000000000000100001000010000000,0.500000,0.000717,20,0
000000319617.png,five_region_spatial,2.5000,crop_center_50,bbox_2,"50,192,164,209,0.5,518",11110110010100000011110000110001,00000000000000000000000000000000,0.000000,0.000000,0,1
000000319617.png,five_region_spatial,2.5000,crop_center_50,bbox_3,"174,68,196,115,0.5,312",11110110010100000011110000110001,00000000000000000000000000000000,0.000000,0.000000,0,1
000000319617.png,five_region_spatial,2.5000,jpeg_q20,global,full,11110110010100000011110000110001,11110110010100000011110000110001,1.000000,0.941705,37624,0
000000319617.png,five_region_spatial,2.5000,jpeg_q20,bbox_0,"0,0,256,256,0.5,37624",11110110010100000011110000110001,11110110010100000011110000110001,1.000000,0.941237,37611,0
000000319617.png,five_region_spatial,2.5000,jpeg_q20,bbox_1,"0,0,256,256,0.5,30759",11110110010100000011110000110001,11110110010100000011110000110001,1.000000,0.941237,37611,0
000000319617.png,five_region_spatial,2.5000,jpeg_q20,bbox_2,"152,0,256,110,0.5,6865",11110110010100000011110000110001,00000000000000000000000000000000,0.000000,0.000000,0,1
000000319617.png,five_region_spatial,2.5000,resize_0.25_jpeg_q50,global,full,11110110010100000011110000110001,11110110110100000011110000110011,0.937500,0.826000,37937,0
000000319617.png,five_region_spatial,2.5000,resize_0.25_jpeg_q50,bbox_0,"0,0,256,256,0.5,37937",11110110010100000011110000110001,11110110110100000011110000110011,0.937500,0.828008,37885,0
000000319617.png,five_region_spatial,2.5000,resize_0.25_jpeg_q50,bbox_1,"0,0,256,256,0.5,37937",11110110010100000011110000110001,11110110110100000011110000110011,0.937500,0.828008,37885,0
000000322895.png,single_center_50pct,2.5000,crop_top_left_50,global,full,11110110010100000011110000110001,00000000000000000000000000000000,0.000000,0.000000,0,1
000000322895.png,single_center_50pct,2.5000,crop_top_left_50,bbox_0,"74,0,236,256,0.35,5631",11110110010100000011110000110001,10000001000010111010101010000111,0.375000,0.383555,23947,0
000000322895.png,single_center_50pct,2.5000,crop_top_left_50,bbox_1,"76,96,225,256,0.35,5480",11110110010100000011110000110001,00000000000000000000000000000000,0.000000,0.000000,0,1
000000322895.png,single_center_50pct,2.5000,crop_bottom_right_50,global,full,11110110010100000011110000110001,00000000000000000000000000000000,0.531250,0.075279,13803,0
000000322895.png,single_center_50pct,2.5000,crop_bottom_right_50,bbox_0,"0,0,224,222,0.5,13803",11110110010100000011110000110001,00000000000000000000000000000000,0.531250,0.060518,21910,0
000000322895.png,single_center_50pct,2.5000,crop_bottom_right_50,bbox_1,"26,0,212,220,0.5,9962",11110110010100000011110000110001,00000000000000000000000000000000,0.531250,0.027291,1878,0
000000322895.png,single_center_50pct,2.5000,crop_bottom_right_50,bbox_2,"0,0,138,112,0.5,2261",11110110010100000011110000110001,00000000000000000000000010000000,0.500000,0.092003,5073,0
000000322895.png,single_center_50pct,2.5000,crop_bottom_right_50,bbox_3,"22,136,74,167,0.5,579",11110110010100000011110000110001,00000000000000000000000000000000,0.000000,0.000000,0,1
000000322895.png,single_center_50pct,2.5000,crop_bottom_right_50,bbox_4,"9,8,56,49,0.5,495",11110110010100000011110000110001,00000110000000000000010010000010,0.562500,0.027724,573,0
000000322895.png,single_center_50pct,2.5000,crop_center_50,global,full,11110110010100000011110000110001,00000100010000000000000000010000,0.625000,0.157726,44256,0
000000322895.png,single_center_50pct,2.5000,crop_center_50,bbox_0,"0,0,256,256,0.5,44256",11110110010100000011110000110001,00000100010000000000000000010000,0.625000,0.157655,44225,0
000000322895.png,single_center_50pct,2.5000,crop_center_50,bbox_1,"0,0,256,256,0.5,43500",11110110010100000011110000110001,00000100010000000000000000010000,0.625000,0.157655,44225,0
000000322895.png,single_center_50pct,2.5000,crop_center_50,bbox_2,"4,0,40,19,0.5,331",11110110010100000011110000110001,00000000000000000000000000000000,0.000000,0.000000,0,1
000000322895.png,single_center_50pct,2.5000,crop_center_50,bbox_3,"235,14,256,37,0.5,225",11110110010100000011110000110001,00000110000000000000011010000000,0.562500,0.059495,1117,0
000000322895.png,single_center_50pct,2.5000,jpeg_q20,global,full,11110110010100000011110000110001,11110110000100000011110000110001,0.968750,0.926561,37223,0
000000322895.png,single_center_50pct,2.5000,jpeg_q20,bbox_0,"0,0,256,256,0.5,37223",11110110010100000011110000110001,11110110000100000011110000110001,0.968750,0.926730,37196,0
000000322895.png,single_center_50pct,2.5000,jpeg_q20,bbox_1,"0,0,256,256,0.5,37223",11110110010100000011110000110001,11110110000100000011110000110001,0.968750,0.926730,37196,0
000000322895.png,single_center_50pct,2.5000,resize_0.25_jpeg_q50,global,full,11110110010100000011110000110001,11110110100100000011110001110010,0.843750,0.797265,36875,0
000000322895.png,single_center_50pct,2.5000,resize_0.25_jpeg_q50,bbox_0,"0,0,256,256,0.5,36875",11110110010100000011110000110001,11110110000100000011110001110010,0.875000,0.797038,36849,0
000000322895.png,single_center_50pct,2.5000,resize_0.25_jpeg_q50,bbox_1,"0,0,256,256,0.5,36875",11110110010100000011110000110001,11110110000100000011110001110010,0.875000,0.797038,36849,0
000000322895.png,five_region_spatial,2.5000,crop_top_left_50,global,full,11110110010100000011110000110001,00000000000000000000000000000000,0.531250,0.006805,355,0
000000322895.png,five_region_spatial,2.5000,crop_top_left_50,bbox_0,"0,0,256,256,0.35,13704",11110110010100000011110000110001,00000000000000000000000000000000,0.531250,0.002516,128,0
000000322895.png,five_region_spatial,2.5000,crop_top_left_50,bbox_1,"20,0,188,172,0.35,8685",11110110010100000011110000110001,00000000000000000000000000000000,0.531250,0.001498,135,0
000000322895.png,five_region_spatial,2.5000,crop_top_left_50,bbox_2,"156,158,256,256,0.35,4570",11110110010100000011110000110001,00000000000000000000000000000000,0.000000,0.000000,0,1
000000322895.png,five_region_spatial,2.5000,crop_bottom_right_50,global,full,11110110010100000011110000110001,00000000000000000000000000000000,0.531250,0.058493,7185,0
000000322895.png,five_region_spatial,2.5000,crop_bottom_right_50,bbox_0,"0,0,174,256,0.5,7185",11110110010100000011110000110001,00000000000000000000000000000000,0.531250,0.000191,15,0
000000322895.png,five_region_spatial,2.5000,crop_bottom_right_50,bbox_1,"83,57,155,256,0.5,5118",11110110010100000011110000110001,00000000000000000000000000000000,0.531250,0.015740,863,0
000000322895.png,five_region_spatial,2.5000,crop_bottom_right_50,bbox_2,"4,0,95,76,0.5,2038",11110110010100000011110000110001,00000100000000000000000010000000,0.531250,0.133418,24991,0
000000322895.png,five_region_spatial,2.5000,crop_center_50,global,full,11110110010100000011110000110001,00000000000000000000000000000000,0.531250,0.094934,17234,0
000000322895.png,five_region_spatial,2.5000,crop_center_50,bbox_0,"10,8,246,247,0.5,17234",11110110010100000011110000110001,00000000000000000000000000000000,0.531250,0.048109,6911,0
000000322895.png,five_region_spatial,2.5000,crop_center_50,bbox_1,"10,8,246,247,0.5,17151",11110110010100000011110000110001,00000000000000000000000000000000,0.531250,0.048109,6911,0
000000322895.png,five_region_spatial,2.5000,jpeg_q20,global,full,11110110010100000011110000110001,11110110010100000011110000110001,1.000000,0.912613,35739,0
000000322895.png,five_region_spatial,2.5000,jpeg_q20,bbox_0,"0,0,256,256,0.5,35739",11110110010100000011110000110001,11110110010100000011110000110001,1.000000,0.911606,35770,0
000000322895.png,five_region_spatial,2.5000,jpeg_q20,bbox_1,"0,0,256,256,0.5,28824",11110110010100000011110000110001,11110110010100000011110000110001,1.000000,0.911606,35770,0
000000322895.png,five_region_spatial,2.5000,jpeg_q20,bbox_2,"0,0,111,109,0.5,6915",11110110010100000011110000110001,00000000000000000000000000000000,0.531250,0.061836,2346,0
000000322895.png,five_region_spatial,2.5000,resize_0.25_jpeg_q50,global,full,11110110010100000011110000110001,01110110010100001011110000110010,0.875000,0.786414,38461,0
000000322895.png,five_region_spatial,2.5000,resize_0.25_jpeg_q50,bbox_0,"0,0,256,256,0.5,38461",11110110010100000011110000110001,01110110010100001011110000110010,0.875000,0.785433,38389,0
000000322895.png,five_region_spatial,2.5000,resize_0.25_jpeg_q50,bbox_1,"0,0,256,256,0.5,38461",11110110010100000011110000110001,01110110010100001011110000110010,0.875000,0.785433,38389,0
000000326128.png,single_center_50pct,2.5000,crop_top_left_50,global,full,11110110010100000011110000110001,00000000000000000000000000000000,0.531250,0.002921,161,0
000000326128.png,single_center_50pct,2.5000,crop_top_left_50,bbox_0,"32,37,256,256,0.35,23506",11110110010100000011110000110001,00000000000000000000000000000000,0.531250,0.050356,11959,0
