image,attack,branch,message,predicted,bit_accuracy,confidence,mask_pixels,used_fallback
000000089648.png,jpeg_q30,jpeg_mask_keep4,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.995511,36515,0
000000089648.png,jpeg_q20,identity,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.978779,37122,0
000000089648.png,jpeg_q20,real_jpeg_q90,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.989002,37040,0
000000089648.png,jpeg_q20,real_jpeg_q70,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.988191,36648,0
000000089648.png,jpeg_q20,real_jpeg_q50,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.990775,36624,0
000000089648.png,jpeg_q20,jpeg_mask_keep10,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.979240,37104,0
000000089648.png,jpeg_q20,jpeg_mask_keep8,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.979325,37093,0
000000089648.png,jpeg_q20,jpeg_mask_keep6,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.979255,37099,0
000000089648.png,jpeg_q20,jpeg_mask_keep4,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.978025,37138,0
000000089648.png,resize_0.75_jpeg_q50,identity,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.997404,36286,0
000000089648.png,resize_0.75_jpeg_q50,real_jpeg_q90,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.997747,36301,0
000000089648.png,resize_0.75_jpeg_q50,real_jpeg_q70,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.997768,36100,0
000000089648.png,resize_0.75_jpeg_q50,real_jpeg_q50,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.997969,36234,0
000000089648.png,resize_0.75_jpeg_q50,jpeg_mask_keep10,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.997410,36278,0
000000089648.png,resize_0.75_jpeg_q50,jpeg_mask_keep8,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.997409,36272,0
000000089648.png,resize_0.75_jpeg_q50,jpeg_mask_keep6,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.997427,36278,0
000000089648.png,resize_0.75_jpeg_q50,jpeg_mask_keep4,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.997425,36325,0
000000089648.png,resize_0.5_jpeg_q50,identity,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.996552,36745,0
000000089648.png,resize_0.5_jpeg_q50,real_jpeg_q90,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.997081,36611,0
000000089648.png,resize_0.5_jpeg_q50,real_jpeg_q70,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.996856,36179,0
000000089648.png,resize_0.5_jpeg_q50,real_jpeg_q50,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.997602,36606,0
000000089648.png,resize_0.5_jpeg_q50,jpeg_mask_keep10,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.996567,36744,0
000000089648.png,resize_0.5_jpeg_q50,jpeg_mask_keep8,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.996564,36748,0
000000089648.png,resize_0.5_jpeg_q50,jpeg_mask_keep6,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.996577,36745,0
000000089648.png,resize_0.5_jpeg_q50,jpeg_mask_keep4,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.996267,36790,0
000000089648.png,resize_0.25_jpeg_q50,identity,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.989700,35659,0
000000089648.png,resize_0.25_jpeg_q50,real_jpeg_q90,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.986017,35363,0
000000089648.png,resize_0.25_jpeg_q50,real_jpeg_q70,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.976714,35255,0
000000089648.png,resize_0.25_jpeg_q50,real_jpeg_q50,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.988601,35741,0
000000089648.png,resize_0.25_jpeg_q50,jpeg_mask_keep10,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.989640,35640,0
000000089648.png,resize_0.25_jpeg_q50,jpeg_mask_keep8,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.989863,35632,0
000000089648.png,resize_0.25_jpeg_q50,jpeg_mask_keep6,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.989758,35624,0
000000089648.png,resize_0.25_jpeg_q50,jpeg_mask_keep4,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.988684,35659,0
000000089648.png,jpeg_q50_then_q30,identity,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.964077,37240,0
000000089648.png,jpeg_q50_then_q30,real_jpeg_q90,11101001100100000111100001001010,11101001100100000111100001011010,0.968750,0.970806,37192,0
000000089648.png,jpeg_q50_then_q30,real_jpeg_q70,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.964713,36798,0
000000089648.png,jpeg_q50_then_q30,real_jpeg_q50,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.958345,36578,0
000000089648.png,jpeg_q50_then_q30,jpeg_mask_keep10,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.964135,37240,0
000000089648.png,jpeg_q50_then_q30,jpeg_mask_keep8,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.964531,37231,0
000000089648.png,jpeg_q50_then_q30,jpeg_mask_keep6,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.965563,37246,0
000000089648.png,jpeg_q50_then_q30,jpeg_mask_keep4,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.962637,37257,0
000000092177.png,jpeg_q95,identity,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.997509,33047,0
000000092177.png,jpeg_q95,real_jpeg_q90,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.997842,33571,0
000000092177.png,jpeg_q95,real_jpeg_q70,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.997678,33772,0
000000092177.png,jpeg_q95,real_jpeg_q50,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.993862,37042,0
000000092177.png,jpeg_q95,jpeg_mask_keep10,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.997525,33041,0
000000092177.png,jpeg_q95,jpeg_mask_keep8,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.997520,33032,0
000000092177.png,jpeg_q95,jpeg_mask_keep6,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.997535,33007,0
000000092177.png,jpeg_q95,jpeg_mask_keep4,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.997742,32996,0
000000092177.png,jpeg_q85,identity,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.997351,33233,0
000000092177.png,jpeg_q85,real_jpeg_q90,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.997887,33417,0
000000092177.png,jpeg_q85,real_jpeg_q70,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.997719,34170,0
000000092177.png,jpeg_q85,real_jpeg_q50,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.992186,37519,0
000000092177.png,jpeg_q85,jpeg_mask_keep10,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.997360,33219,0
000000092177.png,jpeg_q85,jpeg_mask_keep8,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.997346,33211,0
000000092177.png,jpeg_q85,jpeg_mask_keep6,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.997379,33183,0
000000092177.png,jpeg_q85,jpeg_mask_keep4,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.997632,33148,0
000000092177.png,jpeg_q75,identity,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.997283,33640,0
000000092177.png,jpeg_q75,real_jpeg_q90,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.997849,33757,0
000000092177.png,jpeg_q75,real_jpeg_q70,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.997653,34157,0
000000092177.png,jpeg_q75,real_jpeg_q50,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.988099,37095,0
000000092177.png,jpeg_q75,jpeg_mask_keep10,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.997312,33616,0
000000092177.png,jpeg_q75,jpeg_mask_keep8,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.997321,33598,0
000000092177.png,jpeg_q75,jpeg_mask_keep6,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.997329,33506,0
000000092177.png,jpeg_q75,jpeg_mask_keep4,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.997557,33468,0
000000092177.png,jpeg_q65,identity,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.997573,33414,0
000000092177.png,jpeg_q65,real_jpeg_q90,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.997967,33498,0
000000092177.png,jpeg_q65,real_jpeg_q70,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.998174,33320,0
000000092177.png,jpeg_q65,real_jpeg_q50,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.992601,37406,0
000000092177.png,jpeg_q65,jpeg_mask_keep10,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.997579,33417,0
000000092177.png,jpeg_q65,jpeg_mask_keep8,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.997575,33398,0
000000092177.png,jpeg_q65,jpeg_mask_keep6,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.997614,33359,0
000000092177.png,jpeg_q65,jpeg_mask_keep4,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.997750,33336,0
000000092177.png,jpeg_q50,identity,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.997035,35064,0
000000092177.png,jpeg_q50,real_jpeg_q90,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.997516,35843,0
000000092177.png,jpeg_q50,real_jpeg_q70,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.997218,35789,0
000000092177.png,jpeg_q50,real_jpeg_q50,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.997717,35638,0
000000092177.png,jpeg_q50,jpeg_mask_keep10,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.997060,35069,0
000000092177.png,jpeg_q50,jpeg_mask_keep8,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.997072,35046,0
000000092177.png,jpeg_q50,jpeg_mask_keep6,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.997097,34778,0
000000092177.png,jpeg_q50,jpeg_mask_keep4,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.997195,34545,0
000000092177.png,jpeg_q30,identity,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.993522,37482,0
000000092177.png,jpeg_q30,real_jpeg_q90,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.994482,37322,0
000000092177.png,jpeg_q30,real_jpeg_q70,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.994162,37671,0
000000092177.png,jpeg_q30,real_jpeg_q50,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.992184,37285,0
000000092177.png,jpeg_q30,jpeg_mask_keep10,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.993540,37473,0
000000092177.png,jpeg_q30,jpeg_mask_keep8,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.993576,37459,0
000000092177.png,jpeg_q30,jpeg_mask_keep6,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.993632,37359,0
000000092177.png,jpeg_q30,jpeg_mask_keep4,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.993628,37298,0
000000092177.png,jpeg_q20,identity,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.961047,38034,0
000000092177.png,jpeg_q20,real_jpeg_q90,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.971200,37712,0
000000092177.png,jpeg_q20,real_jpeg_q70,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.966888,38254,0
000000092177.png,jpeg_q20,real_jpeg_q50,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.965594,38030,0
000000092177.png,jpeg_q20,jpeg_mask_keep10,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.960935,38035,0
000000092177.png,jpeg_q20,jpeg_mask_keep8,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.961505,38019,0
000000092177.png,jpeg_q20,jpeg_mask_keep6,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.961469,37942,0
000000092177.png,jpeg_q20,jpeg_mask_keep4,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.960148,37891,0
000000092177.png,resize_0.75_jpeg_q50,identity,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.997542,35601,0
000000092177.png,resize_0.75_jpeg_q50,real_jpeg_q90,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.997488,36356,0
000000092177.png,resize_0.75_jpeg_q50,real_jpeg_q70,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.997187,35935,0
000000092177.png,resize_0.75_jpeg_q50,real_jpeg_q50,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.997806,36269,0
000000092177.png,resize_0.75_jpeg_q50,jpeg_mask_keep10,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.997530,35519,0
000000092177.png,resize_0.75_jpeg_q50,jpeg_mask_keep8,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.997528,35504,0
000000092177.png,resize_0.75_jpeg_q50,jpeg_mask_keep6,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.997547,35479,0
000000092177.png,resize_0.75_jpeg_q50,jpeg_mask_keep4,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.997535,35406,0
000000092177.png,resize_0.5_jpeg_q50,identity,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.996835,36120,0
000000092177.png,resize_0.5_jpeg_q50,real_jpeg_q90,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.996675,36336,0
000000092177.png,resize_0.5_jpeg_q50,real_jpeg_q70,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.995524,36471,0
000000092177.png,resize_0.5_jpeg_q50,real_jpeg_q50,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.997235,36683,0
000000092177.png,resize_0.5_jpeg_q50,jpeg_mask_keep10,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.996883,36112,0
000000092177.png,resize_0.5_jpeg_q50,jpeg_mask_keep8,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.996870,36146,0
000000092177.png,resize_0.5_jpeg_q50,jpeg_mask_keep6,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.996884,36104,0
000000092177.png,resize_0.5_jpeg_q50,jpeg_mask_keep4,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.996764,36103,0
000000092177.png,resize_0.25_jpeg_q50,identity,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.982245,37525,0
000000092177.png,resize_0.25_jpeg_q50,real_jpeg_q90,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.978077,38016,0
000000092177.png,resize_0.25_jpeg_q50,real_jpeg_q70,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.975837,37481,0
000000092177.png,resize_0.25_jpeg_q50,real_jpeg_q50,11101001100100000111100001001010,11101001100100000111100001001010,1.000000,0.978640,37705,0
